sofascore_slug,transfermarkt_url,lig,sezon,etiket
domagoj-bradaric/897594,https://www.transfermarkt.com/domagoj-bradaric/profil/spieler/357796,Serie A,23/24,Left Midfield
domagoj-bradaric/897594,https://www.transfermarkt.com/domagoj-bradaric/profil/spieler/357796,Serie A,22/23,Left Midfield
domagoj-bukvic/1122918,https://www.transfermarkt.com/domagoj-bukvic/profil/spieler/921251,SuperSport HNL,23/24,Right Winger
domagoj-pavicic/94239,https://www.transfermarkt.com/domagoj-pavicic/profil/spieler/131326,SuperSport HNL,17/18,Attacking Midfield
domagoj-pavicic/94239,https://www.transfermarkt.com/domagoj-pavicic/profil/spieler/131326,SuperSport HNL,18/19,Defensive Midfield
domagoj-pavicic/94239,https://www.transfermarkt.com/domagoj-pavicic/profil/spieler/131326,1.HNL,16/17,Defensive Midfield
domagoj-vida/51225,https://www.transfermarkt.com/domagoj-vida/profil/spieler/46083,Super League 1,24/25,Centre-Back
domagoj-vida/51225,https://www.transfermarkt.com/domagoj-vida/profil/spieler/46083,Super League 1,23/24,Centre-Back
domagoj-vida/51225,https://www.transfermarkt.com/domagoj-vida/profil/spieler/46083,Super League 1,22/23,Centre-Back
domagoj-vida/51225,https://www.transfermarkt.com/domagoj-vida/profil/spieler/46083,Süper Lig,21/22,Centre-Back
domagoj-vida/51225,https://www.transfermarkt.com/domagoj-vida/profil/spieler/46083,Süper Lig,20/21,Centre-Back
domagoj-vida/51225,https://www.transfermarkt.com/domagoj-vida/profil/spieler/46083,Süper Lig,19/20,Centre-Back
domagoj-vida/51225,https://www.transfermarkt.com/domagoj-vida/profil/spieler/46083,Süper Lig,18/19,Centre-Back
domagoj-vida/51225,https://www.transfermarkt.com/domagoj-vida/profil/spieler/46083,Premier Liga,16/17,Centre-Back
domagoj-vida/51225,https://www.transfermarkt.com/domagoj-vida/profil/spieler/46083,Premier Liga,15/16,Centre-Back
domagoj-vida/51225,https://www.transfermarkt.com/domagoj-vida/profil/spieler/46083,Premier Liga,13/14,Centre-Back
domenico-berardi/253367,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843,Serie B,24/25,Right Winger
domenico-berardi/253367,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843,Serie A,23/24,Right Winger
domenico-berardi/253367,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843,Serie A,22/23,Right Winger
domenico-berardi/253367,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843,Serie A,21/22,Right Winger
domenico-berardi/253367,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843,Serie A,20/21,Right Winger
domenico-berardi/253367,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843,Serie A,19/20,Right Winger
domenico-berardi/253367,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843,Serie A,18/19,Right Winger
domenico-berardi/253367,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843,Serie A,17/18,Right Winger
domenico-berardi/253367,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843,Serie A,16/17,Right Winger
domenico-berardi/253367,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843,Serie A,15/16,Right Winger
domenico-berardi/253367,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843,Serie A,14/15,Right Winger
domenico-berardi/253367,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843,Serie A,13/14,Right Winger
domenico-berardi/253367,https://www.transfermarkt.com/domenico-berardi/profil/spieler/177843,Serie B,12/13,Right Winger
domingos-duarte/576276,https://www.transfermarkt.com/domingos-duarte/profil/spieler/257376,LaLiga,24/25,Centre-Back
domingos-duarte/576276,https://www.transfermarkt.com/domingos-duarte/profil/spieler/257376,LaLiga,22/23,Centre-Back
domingos-duarte/576276,https://www.transfermarkt.com/domingos-duarte/profil/spieler/257376,LaLiga,21/22,Centre-Back
domingos-duarte/576276,https://www.transfermarkt.com/domingos-duarte/profil/spieler/257376,LaLiga,20/21,Centre-Back
domingos-duarte/576276,https://www.transfermarkt.com/domingos-duarte/profil/spieler/257376,LaLiga,19/20,Centre-Back
domingos-duarte/576276,https://www.transfermarkt.com/domingos-duarte/profil/spieler/257376,2ª División,18/19,Centre-Back
domingos-duarte/576276,https://www.transfermarkt.com/domingos-duarte/profil/spieler/257376,Liga NOS,17/18,Centre-Back
domingos-duarte/576276,https://www.transfermarkt.com/domingos-duarte/profil/spieler/257376,Liga NOS,16/17,Centre-Back
domingos-duarte/576276,https://www.transfermarkt.com/domingos-duarte/profil/spieler/257376,Ledman LigaPro,15/16,Centre-Back
dominic-hyam/802719,https://www.transfermarkt.com/dominic-hyam/profil/spieler/263268,Championship,24/25,Centre-Back
dominic-hyam/802719,https://www.transfermarkt.com/dominic-hyam/profil/spieler/263268,Championship,23/24,Centre-Back
dominic-hyam/802719,https://www.transfermarkt.com/dominic-hyam/profil/spieler/263268,Championship,22/23,Centre-Back
dominic-hyam/802719,https://www.transfermarkt.com/dominic-hyam/profil/spieler/263268,Championship,21/22,Centre-Back
dominic-hyam/802719,https://www.transfermarkt.com/dominic-hyam/profil/spieler/263268,Championship,20/21,Centre-Back
dominic-hyam/802719,https://www.transfermarkt.com/dominic-hyam/profil/spieler/263268,League One,19/20,Centre-Back
dominic-hyam/802719,https://www.transfermarkt.com/dominic-hyam/profil/spieler/263268,League One,18/19,Centre-Back
dominic-hyam/802719,https://www.transfermarkt.com/dominic-hyam/profil/spieler/263268,League Two,15/16,Centre-Back
dominic-iorfa/544812,https://www.transfermarkt.com/dominic-iorfa/profil/spieler/213334,Championship,25/26,Centre-Back
dominic-iorfa/544812,https://www.transfermarkt.com/dominic-iorfa/profil/spieler/213334,Championship,24/25,Centre-Back
dominic-iorfa/544812,https://www.transfermarkt.com/dominic-iorfa/profil/spieler/213334,Championship,23/24,Centre-Back
dominic-iorfa/544812,https://www.transfermarkt.com/dominic-iorfa/profil/spieler/213334,League One,22/23,Centre-Back
dominic-iorfa/544812,https://www.transfermarkt.com/dominic-iorfa/profil/spieler/213334,League One,21/22,Centre-Back
dominic-iorfa/544812,https://www.transfermarkt.com/dominic-iorfa/profil/spieler/213334,Championship,19/20,Centre-Back
dominic-iorfa/544812,https://www.transfermarkt.com/dominic-iorfa/profil/spieler/213334,Championship,17/18,Right-Back
dominic-iorfa/544812,https://www.transfermarkt.com/dominic-iorfa/profil/spieler/213334,Championship,16/17,Right-Back
dominic-iorfa/544812,https://www.transfermarkt.com/dominic-iorfa/profil/spieler/213334,Championship,15/16,Right-Back
dominic-iorfa/544812,https://www.transfermarkt.com/dominic-iorfa/profil/spieler/213334,Championship,14/15,Right-Back
dominic-thompson/970366,https://www.transfermarkt.com/dominic-thompson/profil/spieler/503688,Championship,22/23,Left-Back
dominic-thompson/970366,https://www.transfermarkt.com/dominic-thompson/profil/spieler/503688,League One,20/21,Left-Back
dominic-thompson/970366,https://www.transfermarkt.com/dominic-thompson/profil/spieler/503688,U18 Premier League,17/18,Left-Back
dominic-thompson/970366,https://www.transfermarkt.com/dominic-thompson/profil/spieler/503688,League One,21/22,Left Midfield
dominic-vincze/1141517,https://www.transfermarkt.com/dominic-vincze/profil/spieler/679865,Regional League East,23/24,Left-Back
dominick-zator/984453,https://www.transfermarkt.com/dominick-zator/profil/spieler/496606,CanPL,2022,Centre-Back
dominick-zator/984453,https://www.transfermarkt.com/dominick-zator/profil/spieler/496606,CanPL,2021,Centre-Back
dominick-zator/984453,https://www.transfermarkt.com/dominick-zator/profil/spieler/496606,Ekstraklasa,23/24,Right-Back
dominick-zator/984453,https://www.transfermarkt.com/dominick-zator/profil/spieler/496606,Ekstraklasa,22/23,Right-Back
dominik-baumgartner/282087,https://www.transfermarkt.com/dominik-baumgartner/profil/spieler/206906,Bundesliga,24/25,Centre-Back
dominik-baumgartner/282087,https://www.transfermarkt.com/dominik-baumgartner/profil/spieler/206906,Bundesliga,23/24,Centre-Back
dominik-baumgartner/282087,https://www.transfermarkt.com/dominik-baumgartner/profil/spieler/206906,Bundesliga,22/23,Centre-Back
dominik-baumgartner/282087,https://www.transfermarkt.com/dominik-baumgartner/profil/spieler/206906,Bundesliga,21/22,Centre-Back
dominik-baumgartner/282087,https://www.transfermarkt.com/dominik-baumgartner/profil/spieler/206906,Bundesliga,20/21,Centre-Back
dominik-baumgartner/282087,https://www.transfermarkt.com/dominik-baumgartner/profil/spieler/206906,Erste Liga,17/18,Centre-Back
dominik-baumgartner/282087,https://www.transfermarkt.com/dominik-baumgartner/profil/spieler/206906,Erste Liga,16/17,Centre-Back
dominik-fitz/837084,https://www.transfermarkt.com/dominik-fitz/profil/spieler/354022,Bundesliga,24/25,Attacking Midfield
dominik-fitz/837084,https://www.transfermarkt.com/dominik-fitz/profil/spieler/354022,Bundesliga,23/24,Attacking Midfield
dominik-fitz/837084,https://www.transfermarkt.com/dominik-fitz/profil/spieler/354022,Bundesliga,22/23,Attacking Midfield
dominik-fitz/837084,https://www.transfermarkt.com/dominik-fitz/profil/spieler/354022,2. Liga,18/19,Attacking Midfield
dominik-franke/822562,https://www.transfermarkt.com/dominik-franke/profil/spieler/288348,Challenge League,24/25,Left-Back
dominik-franke/822562,https://www.transfermarkt.com/dominik-franke/profil/spieler/288348,Challenge League,23/24,Left-Back
dominik-franke/822562,https://www.transfermarkt.com/dominik-franke/profil/spieler/288348,3. Liga,22/23,Left-Back
dominik-franke/822562,https://www.transfermarkt.com/dominik-franke/profil/spieler/288348,2. Bundesliga,21/22,Left-Back
dominik-franke/822562,https://www.transfermarkt.com/dominik-franke/profil/spieler/288348,3. Liga,20/21,Left-Back
dominik-franke/822562,https://www.transfermarkt.com/dominik-franke/profil/spieler/288348,Regionalliga Northeast,16/17,Left-Back
dominik-franke/822562,https://www.transfermarkt.com/dominik-franke/profil/spieler/288348,Regionalliga Nord,18/19,Centre-Back
dominik-franke/822562,https://www.transfermarkt.com/dominik-franke/profil/spieler/288348,Regionalliga Nord,17/18,Centre-Back
dominik-franke/822562,https://www.transfermarkt.com/dominik-franke/profil/spieler/288348,U19-BL N/NE,15/16,Centre-Back
dominik-frieser/336675,https://www.transfermarkt.com/dominik-frieser/profil/spieler/273553,Bundesliga,23/24,Right Winger
dominik-frieser/336675,https://www.transfermarkt.com/dominik-frieser/profil/spieler/273553,Bundesliga,22/23,Right Winger
dominik-frieser/336675,https://www.transfermarkt.com/dominik-frieser/profil/spieler/273553,Championship,20/21,Right Winger
dominik-frieser/336675,https://www.transfermarkt.com/dominik-frieser/profil/spieler/273553,Bundesliga,19/20,Right Winger
dominik-frieser/336675,https://www.transfermarkt.com/dominik-frieser/profil/spieler/273553,Bundesliga,24/25,Right Midfield
dominik-frieser/336675,https://www.transfermarkt.com/dominik-frieser/profil/spieler/273553,Erste Liga,16/17,Right-Back
dominik-frieser/336675,https://www.transfermarkt.com/dominik-frieser/profil/spieler/273553,Erste Liga,15/16,Right-Back
dominik-hasek/889950,https://www.transfermarkt.com/dominik-hasek/profil/spieler/469271,Chance Liga,24/25,Centre-Back
dominik-hasek/889950,https://www.transfermarkt.com/dominik-hasek/profil/spieler/469271,FNL,23/24,Centre-Back
dominik-hasek/889950,https://www.transfermarkt.com/dominik-hasek/profil/spieler/469271,FNL,22/23,Centre-Back
dominik-ivkic/827346,https://www.transfermarkt.com/dominik-ivkic/profil/spieler/351785,Superliga e Kosovës,23/24,Centre-Back
dominik-ivkic/827346,https://www.transfermarkt.com/dominik-ivkic/profil/spieler/351785,Premium Liiga,2020,Centre-Back
dominik-janosek/891420,https://www.transfermarkt.com/dominik-janosek/profil/spieler/522993,Fortuna Liga,22/23,Central Midfield
dominik-janosek/891420,https://www.transfermarkt.com/dominik-janosek/profil/spieler/522993,Fortuna Liga,18/19,Central Midfield
dominik-janosek/891420,https://www.transfermarkt.com/dominik-janosek/profil/spieler/522993,Keuken Kampioen Divisie,23/24,Attacking Midfield
dominik-janosek/891420,https://www.transfermarkt.com/dominik-janosek/profil/spieler/522993,Keuken Kampioen Divisie,23/24,Left Winger
dominik-kocsis/1087581,https://www.transfermarkt.com/dominik-kocsis/profil/spieler/827640,NB II.,23/24,Right Winger
dominik-kocsis/1087581,https://www.transfermarkt.com/dominik-kocsis/profil/spieler/827640,NB I.,22/23,Right Winger
dominik-kohr/152206,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,Bundesliga,19/20,Central Midfield
dominik-kohr/152206,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,Bundesliga,15/16,Central Midfield
dominik-kohr/152206,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,Bundesliga,14/15,Central Midfield
dominik-kohr/152206,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,Bundesliga,22/23,Defensive Midfield
dominik-kohr/152206,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,Bundesliga,21/22,Defensive Midfield
dominik-kohr/152206,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,Bundesliga,16/17,Defensive Midfield
dominik-kohr/152206,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,Bundesliga,24/25,Centre-Back
dominik-kohr/152206,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,Bundesliga,23/24,Centre-Back
dominik-kostka/815276,https://www.transfermarkt.com/dominik-kostka/profil/spieler/398001,Chance Liga,25/26,Right-Back
dominik-kostka/815276,https://www.transfermarkt.com/dominik-kostka/profil/spieler/398001,Fortuna Liga,23/24,Right-Back
dominik-kostka/815276,https://www.transfermarkt.com/dominik-kostka/profil/spieler/398001,Fortuna Liga,22/23,Right-Back
dominik-kostka/815276,https://www.transfermarkt.com/dominik-kostka/profil/spieler/398001,Fortuna Liga,21/22,Right-Back
dominik-kostka/815276,https://www.transfermarkt.com/dominik-kostka/profil/spieler/398001,Chance Liga,24/25,Right Midfield
dominik-kother/987600,https://www.transfermarkt.com/dominik-kother/profil/spieler/450253,3. Liga,24/25,Left Winger
dominik-kother/987600,https://www.transfermarkt.com/dominik-kother/profil/spieler/450253,3. Liga,23/24,Left Winger
dominik-kovacic/312390,https://www.transfermarkt.com/dominik-kovacic/profil/spieler/258898,SuperSport HNL,25/26,Centre-Back
dominik-kovacic/312390,https://www.transfermarkt.com/dominik-kovacic/profil/spieler/258898,SuperSport HNL,24/25,Centre-Back
dominik-kovacic/312390,https://www.transfermarkt.com/dominik-kovacic/profil/spieler/258898,NB I.,22/23,Centre-Back
dominik-kovacic/312390,https://www.transfermarkt.com/dominik-kovacic/profil/spieler/258898,Liga 1,21/22,Centre-Back
dominik-kovacic/312390,https://www.transfermarkt.com/dominik-kovacic/profil/spieler/258898,Premijer Liga BiH,19/20,Centre-Back
dominik-kovacic/312390,https://www.transfermarkt.com/dominik-kovacic/profil/spieler/258898,Premijer Liga BiH,18/19,Centre-Back
dominik-kovacic/312390,https://www.transfermarkt.com/dominik-kovacic/profil/spieler/258898,SuperSport HNL,15/16,Centre-Back
dominik-kruzliak/545460,https://www.transfermarkt.com/dominik-kruzliak/profil/spieler/315441,Niké Liga,24/25,Centre-Back
dominik-kruzliak/545460,https://www.transfermarkt.com/dominik-kruzliak/profil/spieler/315441,Fortuna Liga,21/22,Centre-Back
dominik-kruzliak/545460,https://www.transfermarkt.com/dominik-kruzliak/profil/spieler/315441,Fortuna Liga,20/21,Centre-Back
dominik-kruzliak/545460,https://www.transfermarkt.com/dominik-kruzliak/profil/spieler/315441,Fortuna Liga,19/20,Centre-Back
dominik-kruzliak/545460,https://www.transfermarkt.com/dominik-kruzliak/profil/spieler/315441,Fortuna Liga,17/18,Centre-Back
dominik-kruzliak/545460,https://www.transfermarkt.com/dominik-kruzliak/profil/spieler/315441,Fortuna Liga,16/17,Centre-Back
dominik-kun/171011,https://www.transfermarkt.com/dominik-kun/profil/spieler/201193,Ekstraklasa,25/26,Defensive Midfield
dominik-kun/171011,https://www.transfermarkt.com/dominik-kun/profil/spieler/201193,Ekstraklasa,22/23,Defensive Midfield
dominik-kun/171011,https://www.transfermarkt.com/dominik-kun/profil/spieler/201193,Fortuna 1 Liga,21/22,Defensive Midfield
dominik-kun/171011,https://www.transfermarkt.com/dominik-kun/profil/spieler/201193,Betclic 1 Liga,24/25,Attacking Midfield
dominik-marczuk/1090059,https://www.transfermarkt.com/dominik-marczuk/profil/spieler/699488,Ekstraklasa,23/24,Right Winger
dominik-marczuk/1090059,https://www.transfermarkt.com/dominik-marczuk/profil/spieler/699488,Fortuna 1 Liga,22/23,Right-Back
dominik-marczuk/1090059,https://www.transfermarkt.com/dominik-marczuk/profil/spieler/699488,eWinner II liga,21/22,Right-Back
dominik-marczuk/1090059,https://www.transfermarkt.com/dominik-marczuk/profil/spieler/699488,eWinner II liga,20/21,Right-Back
dominik-masek/2002560,https://www.transfermarkt.com/dominik-masek/profil/spieler/126770,HET Liga,17/18,Attacking Midfield
dominik-masek/2002560,https://www.transfermarkt.com/dominik-masek/profil/spieler/126770,ePojisteni.cz Li,16/17,Attacking Midfield
dominik-nagy/182069,https://www.transfermarkt.com/dominik-nagy/profil/spieler/200651,NB I.,24/25,Left Winger
dominik-nagy/182069,https://www.transfermarkt.com/dominik-nagy/profil/spieler/200651,Ekstraklasa,18/19,Left Winger
dominik-nagy/182069,https://www.transfermarkt.com/dominik-nagy/profil/spieler/200651,NB I.,21/22,Right Winger
dominik-nagy/182069,https://www.transfermarkt.com/dominik-nagy/profil/spieler/200651,NB II.,23/24,Attacking Midfield
dominik-oroz/874936,https://www.transfermarkt.com/dominik-oroz/profil/spieler/353559,Premier Liga,24/25,Centre-Back
dominik-oroz/874936,https://www.transfermarkt.com/dominik-oroz/profil/spieler/353559,Eredivisie,23/24,Centre-Back
dominik-oroz/874936,https://www.transfermarkt.com/dominik-oroz/profil/spieler/353559,Eredivisie,22/23,Centre-Back
dominik-oroz/874936,https://www.transfermarkt.com/dominik-oroz/profil/spieler/353559,2. Liga,20/21,Centre-Back
dominik-oroz/874936,https://www.transfermarkt.com/dominik-oroz/profil/spieler/353559,2. Liga,19/20,Centre-Back
dominik-oroz/874936,https://www.transfermarkt.com/dominik-oroz/profil/spieler/353559,2. Liga,18/19,Centre-Back
